,sales,date,region
4726,2460,5/2/2021,east
4727,2260,5/2/2021,west
4728,2355,5/3/2021,north
4729,2070,5/3/2021,south
4730,2455,5/3/2021,east
4731,2090,5/3/2021,west
4732,2270,5/4/2021,north
4733,2425,5/4/2021,south
4734,2415,5/4/2021,east
4735,2065,5/4/2021,west
4736,2315,5/5/2021,north
4737,2120,5/5/2021,south
4738,2330,5/5/2021,east
4739,2295,5/5/2021,west
4740,2120,5/6/2021,north
4741,2050,5/6/2021,south
4742,2140,5/6/2021,east
4743,2230,5/6/2021,west
4744,2090,5/7/2021,north
4745,2335,5/7/2021,south
4746,2125,5/7/2021,east
4747,2380,5/7/2021,west
4748,2090,5/8/2021,north
4749,2490,5/8/2021,south
4750,2200,5/8/2021,east
4751,2045,5/8/2021,west
4752,2140,5/9/2021,north
4753,2115,5/9/2021,south
4754,2045,5/9/2021,east
4755,2385,5/9/2021,west
4756,2250,5/10/2021,north
4757,2325,5/10/2021,south
4758,2325,5/10/2021,east
4759,2400,5/10/2021,west
4760,2120,5/11/2021,north
4761,2165,5/11/2021,south
4762,2175,5/11/2021,east
4763,2190,5/11/2021,west
4764,2155,5/12/2021,north
4765,2325,5/12/2021,south
4766,2025,5/12/2021,east
4767,2455,5/12/2021,west
4768,2330,5/13/2021,north
4769,2210,5/13/2021,south
4770,2010,5/13/2021,east
4771,2320,5/13/2021,west
4772,2135,5/14/2021,north
4773,2500,5/14/2021,south
4774,2140,5/14/2021,east
4775,2190,5/14/2021,west
4776,2240,5/15/2021,north
4777,2180,5/15/2021,south
4778,2020,5/15/2021,east
4779,2390,5/15/2021,west
4780,2375,5/16/2021,north
4781,2050,5/16/2021,south
4782,2080,5/16/2021,east
4783,2055,5/16/2021,west
4784,2020,5/17/2021,north
4785,2470,5/17/2021,south
4786,2220,5/17/2021,east
4787,2255,5/17/2021,west
4788,2185,5/18/2021,north
4789,2455,5/18/2021,south
4790,2270,5/18/2021,east
4791,2415,5/18/2021,west
4792,2400,5/19/2021,north
4793,2300,5/19/2021,south
4794,2175,5/19/2021,east
4795,2020,5/19/2021,west
4796,2195,5/20/2021,north
4797,2050,5/20/2021,south
4798,2055,5/20/2021,east
4799,2300,5/20/2021,west
4800,2480,5/21/2021,north
4801,2240,5/21/2021,south
4802,2025,5/21/2021,east
4803,2480,5/21/2021,west
4804,2430,5/22/2021,north
4805,2100,5/22/2021,south
4806,2420,5/22/2021,east
4807,2410,5/22/2021,west
4808,2155,5/23/2021,north
4809,2345,5/23/2021,south
4810,2045,5/23/2021,east
4811,2240,5/23/2021,west
4812,2390,5/24/2021,north
4813,2210,5/24/2021,south
4814,2105,5/24/2021,east
4815,2075,5/24/2021,west
4816,2020,5/25/2021,north
4817,2105,5/25/2021,south
4818,2295,5/25/2021,east
4819,2005,5/25/2021,west
4820,2475,5/26/2021,north
4821,2210,5/26/2021,south
4822,2040,5/26/2021,east
4823,2085,5/26/2021,west
4824,2080,5/27/2021,north
4825,2260,5/27/2021,south
4826,2345,5/27/2021,east
4827,2160,5/27/2021,west
4828,2205,5/28/2021,north
4829,2055,5/28/2021,south
4830,2280,5/28/2021,east
4831,2205,5/28/2021,west
4832,2150,5/29/2021,north
4833,2450,5/29/2021,south
4834,2005,5/29/2021,east
4835,2115,5/29/2021,west
4836,2380,5/30/2021,north
4837,2225,5/30/2021,south
4838,2485,5/30/2021,east
4839,2310,5/30/2021,west
4840,2395,5/31/2021,north
4841,2095,5/31/2021,south
4842,2220,5/31/2021,east
4843,2130,5/31/2021,west
4844,2140,6/1/2021,north
4845,2450,6/1/2021,south
4846,2055,6/1/2021,east
4847,2215,6/1/2021,west
4848,2015,6/2/2021,north
4849,2350,6/2/2021,south
4850,2005,6/2/2021,east
4851,2015,6/2/2021,west
4852,2375,6/3/2021,north
4853,2025,6/3/2021,south
4854,2375,6/3/2021,east
4855,2300,6/3/2021,west
4856,2405,6/4/2021,north
4857,2135,6/4/2021,south
4858,2315,6/4/2021,east
4859,2300,6/4/2021,west
4860,2425,6/5/2021,north
4861,2400,6/5/2021,south
4862,2245,6/5/2021,east
4863,2085,6/5/2021,west
4864,2020,6/6/2021,north
4865,2190,6/6/2021,south
4866,2450,6/6/2021,east
4867,2245,6/6/2021,west
4868,2390,6/7/2021,north
4869,2020,6/7/2021,south
4870,2360,6/7/2021,east
4871,2070,6/7/2021,west
4872,2290,6/8/2021,north
4873,2035,6/8/2021,south
4874,2450,6/8/2021,east
4875,2120,6/8/2021,west
4876,2480,6/9/2021,north
4877,2500,6/9/2021,south
4878,2365,6/9/2021,east
4879,2330,6/9/2021,west
4880,2280,6/10/2021,north
4881,2015,6/10/2021,south
4882,2500,6/10/2021,east
4883,2405,6/10/2021,west
4884,2385,6/11/2021,north
4885,2090,6/11/2021,south
4886,2300,6/11/2021,east
4887,2350,6/11/2021,west
4888,2095,6/12/2021,north
4889,2375,6/12/2021,south
4890,2270,6/12/2021,east
4891,2365,6/12/2021,west
4892,2205,6/13/2021,north
4893,2260,6/13/2021,south
4894,2135,6/13/2021,east
4895,2280,6/13/2021,west
4896,2485,6/14/2021,north
4897,2025,6/14/2021,south
4898,2460,6/14/2021,east
4899,2285,6/14/2021,west
4900,2090,6/15/2021,north
4901,2075,6/15/2021,south
4902,2125,6/15/2021,east
4903,2085,6/15/2021,west
4904,2410,6/16/2021,north
4905,2265,6/16/2021,south
4906,2145,6/16/2021,east
4907,2320,6/16/2021,west
4908,2260,6/17/2021,north
4909,2460,6/17/2021,south
4910,2060,6/17/2021,east
4911,2120,6/17/2021,west
4912,2325,6/18/2021,north
4913,2275,6/18/2021,south
4914,2285,6/18/2021,east
4915,2150,6/18/2021,west
4916,2160,6/19/2021,north
4917,2020,6/19/2021,south
4918,2430,6/19/2021,east
4919,2025,6/19/2021,west
4920,2280,6/20/2021,north
4921,2425,6/20/2021,south
4922,2230,6/20/2021,east
4923,2160,6/20/2021,west
4924,2360,6/21/2021,north
4925,2305,6/21/2021,south
4926,2105,6/21/2021,east
4927,2290,6/21/2021,west
4928,2280,6/22/2021,north
4929,2010,6/22/2021,south
4930,2095,6/22/2021,east
4931,2270,6/22/2021,west
4932,2080,6/23/2021,north
4933,2345,6/23/2021,south
4934,2240,6/23/2021,east
4935,2425,6/23/2021,west
4936,2390,6/24/2021,north
4937,2155,6/24/2021,south
4938,2060,6/24/2021,east
4939,2055,6/24/2021,west
4940,2140,6/25/2021,north
4941,2340,6/25/2021,south
4942,2030,6/25/2021,east
4943,2310,6/25/2021,west
4944,2065,6/26/2021,north
4945,2330,6/26/2021,south
4946,2145,6/26/2021,east
4947,2050,6/26/2021,west
4948,2095,6/27/2021,north
4949,2460,6/27/2021,south
4950,2195,6/27/2021,east
4951,2020,6/27/2021,west
4952,2185,6/28/2021,north
4953,2190,6/28/2021,south
4954,2050,6/28/2021,east
4955,2045,6/28/2021,west
4956,2155,6/29/2021,north
4957,2135,6/29/2021,south
4958,2280,6/29/2021,east
4959,2485,6/29/2021,west
4960,2040,6/30/2021,north
4961,2130,6/30/2021,south
4962,2490,6/30/2021,east
4963,2160,6/30/2021,west
4964,2065,7/1/2021,north
4965,2355,7/1/2021,south
4966,2205,7/1/2021,east
4967,2265,7/1/2021,west
4968,2005,7/2/2021,north
4969,2450,7/2/2021,south
4970,2500,7/2/2021,east
4971,2445,7/2/2021,west
4972,2460,7/3/2021,north
4973,2060,7/3/2021,south
4974,2090,7/3/2021,east
4975,2415,7/3/2021,west
4976,2395,7/4/2021,north
4977,2370,7/4/2021,south
4978,2110,7/4/2021,east
4979,2395,7/4/2021,west
4980,2205,7/5/2021,north
4981,2245,7/5/2021,south
4982,2330,7/5/2021,east
4983,2010,7/5/2021,west
4984,2430,7/6/2021,north
4985,2125,7/6/2021,south
4986,2235,7/6/2021,east
4987,2175,7/6/2021,west
4988,2460,7/7/2021,north
4989,2500,7/7/2021,south
4990,2315,7/7/2021,east
4991,2120,7/7/2021,west
4992,2040,7/8/2021,north
4993,2425,7/8/2021,south
4994,2375,7/8/2021,east
4995,2080,7/8/2021,west
4996,2105,7/9/2021,north
4997,2240,7/9/2021,south
4998,2015,7/9/2021,east
4999,2170,7/9/2021,west
5000,2195,7/10/2021,north
5001,2440,7/10/2021,south
5002,2040,7/10/2021,east
5003,2260,7/10/2021,west
5004,2170,7/11/2021,north
5005,2200,7/11/2021,south
5006,2260,7/11/2021,east
5007,2395,7/11/2021,west
5008,2010,7/12/2021,north
5009,2005,7/12/2021,south
5010,2250,7/12/2021,east
5011,2010,7/12/2021,west
5012,2145,7/13/2021,north
5013,2105,7/13/2021,south
5014,2265,7/13/2021,east
5015,2020,7/13/2021,west
5016,2295,7/14/2021,north
5017,2330,7/14/2021,south
5018,2280,7/14/2021,east
5019,2045,7/14/2021,west
5020,2375,7/15/2021,north
5021,2370,7/15/2021,south
5022,2255,7/15/2021,east
5023,2305,7/15/2021,west
5024,2440,7/16/2021,north
5025,2020,7/16/2021,south
5026,2035,7/16/2021,east
5027,2155,7/16/2021,west
5028,2145,7/17/2021,north
5029,2080,7/17/2021,south
5030,2345,7/17/2021,east
5031,2230,7/17/2021,west
5032,2375,7/18/2021,north
5033,2165,7/18/2021,south
5034,2175,7/18/2021,east
5035,2385,7/18/2021,west
5036,2295,7/19/2021,north
5037,2170,7/19/2021,south
5038,2040,7/19/2021,east
5039,2205,7/19/2021,west
5040,2435,7/20/2021,north
5041,2380,7/20/2021,south
5042,2445,7/20/2021,east
5043,2390,7/20/2021,west
5044,2115,7/21/2021,north
5045,2275,7/21/2021,south
5046,2200,7/21/2021,east
5047,2305,7/21/2021,west
5048,2280,7/22/2021,north
5049,2140,7/22/2021,south
5050,2205,7/22/2021,east
5051,2450,7/22/2021,west
5052,2060,7/23/2021,north
5053,2200,7/23/2021,south
5054,2390,7/23/2021,east
5055,2075,7/23/2021,west
5056,2015,7/24/2021,north
5057,2235,7/24/2021,south
5058,2360,7/24/2021,east
5059,2125,7/24/2021,west
5060,2235,7/25/2021,north
5061,2450,7/25/2021,south
5062,2155,7/25/2021,east
5063,2280,7/25/2021,west
5064,2285,7/26/2021,north
5065,2395,7/26/2021,south
5066,2360,7/26/2021,east
5067,2290,7/26/2021,west
5068,2440,7/27/2021,north
5069,2315,7/27/2021,south
5070,2080,7/27/2021,east
5071,2450,7/27/2021,west
5072,2165,7/28/2021,north
5073,2385,7/28/2021,south
5074,2010,7/28/2021,east
5075,2425,7/28/2021,west
5076,2125,7/29/2021,north
5077,2125,7/29/2021,south
5078,2235,7/29/2021,east
5079,2360,7/29/2021,west
5080,2005,7/30/2021,north
5081,2200,7/30/2021,south
5082,2155,7/30/2021,east
5083,2245,7/30/2021,west
5084,2220,7/31/2021,north
5085,2225,7/31/2021,south
5086,2150,7/31/2021,east
5087,2145,7/31/2021,west
5088,2070,8/1/2021,north
5089,2265,8/1/2021,south
5090,2055,8/1/2021,east
5091,2165,8/1/2021,west
5092,2280,8/2/2021,north
5093,2275,8/2/2021,south
5094,2200,8/2/2021,east
5095,2490,8/2/2021,west
5096,2350,8/3/2021,north
5097,2075,8/3/2021,south
5098,2250,8/3/2021,east
5099,2315,8/3/2021,west
5100,2480,8/4/2021,north
5101,2070,8/4/2021,south
5102,2450,8/4/2021,east
5103,2010,8/4/2021,west
5104,2420,8/5/2021,north
5105,2215,8/5/2021,south
5106,2130,8/5/2021,east
5107,2065,8/5/2021,west
5108,2060,8/6/2021,north
5109,2050,8/6/2021,south
5110,2470,8/6/2021,east
5111,2295,8/6/2021,west
5112,2230,8/7/2021,north
5113,2030,8/7/2021,south
5114,2310,8/7/2021,east
5115,2415,8/7/2021,west
5116,2480,8/8/2021,north
5117,2230,8/8/2021,south
5118,2360,8/8/2021,east
5119,2400,8/8/2021,west
5120,2165,8/9/2021,north
5121,2385,8/9/2021,south
5122,2240,8/9/2021,east
5123,2060,8/9/2021,west
5124,2295,8/10/2021,north
5125,2180,8/10/2021,south
5126,2075,8/10/2021,east
5127,2375,8/10/2021,west
5128,2250,8/11/2021,north
5129,2250,8/11/2021,south
5130,2345,8/11/2021,east
5131,2080,8/11/2021,west
5132,2495,8/12/2021,north
5133,2100,8/12/2021,south
5134,2430,8/12/2021,east
5135,2070,8/12/2021,west
5136,2285,8/13/2021,north
5137,2235,8/13/2021,south
5138,2480,8/13/2021,east
5139,2425,8/13/2021,west
5140,2095,8/14/2021,north
5141,2135,8/14/2021,south
5142,2330,8/14/2021,east
5143,2020,8/14/2021,west
5144,2060,8/15/2021,north
5145,2140,8/15/2021,south
5146,2470,8/15/2021,east
5147,2485,8/15/2021,west
5148,2040,8/16/2021,north
5149,2155,8/16/2021,south
5150,2120,8/16/2021,east
5151,2135,8/16/2021,west
5152,2395,8/17/2021,north
5153,2475,8/17/2021,south
5154,2360,8/17/2021,east
5155,2175,8/17/2021,west
5156,2490,8/18/2021,north
5157,2075,8/18/2021,south
5158,2325,8/18/2021,east
5159,2445,8/18/2021,west
5160,2080,8/19/2021,north
5161,2370,8/19/2021,south
5162,2225,8/19/2021,east
5163,2495,8/19/2021,west
5164,2160,8/20/2021,north
5165,2195,8/20/2021,south
5166,2315,8/20/2021,east
5167,2170,8/20/2021,west
5168,2230,8/21/2021,north
5169,2095,8/21/2021,south
5170,2050,8/21/2021,east
5171,2490,8/21/2021,west
5172,2095,8/22/2021,north
5173,2180,8/22/2021,south
5174,2075,8/22/2021,east
5175,2475,8/22/2021,west
5176,2020,8/23/2021,north
5177,2000,8/23/2021,south
5178,2210,8/23/2021,east
5179,2155,8/23/2021,west
5180,2215,8/24/2021,north
5181,2475,8/24/2021,south
5182,2265,8/24/2021,east
5183,2030,8/24/2021,west
5184,2020,8/25/2021,north
5185,2240,8/25/2021,south
5186,2000,8/25/2021,east
5187,2150,8/25/2021,west
5188,2370,8/26/2021,north
5189,2180,8/26/2021,south
5190,2470,8/26/2021,east
5191,2150,8/26/2021,west
5192,2170,8/27/2021,north
5193,2260,8/27/2021,south
5194,2140,8/27/2021,east
5195,2045,8/27/2021,west
5196,2490,8/28/2021,north
5197,2320,8/28/2021,south
5198,2230,8/28/2021,east
5199,2440,8/28/2021,west
5200,2185,8/29/2021,north
5201,2350,8/29/2021,south
5202,2445,8/29/2021,east
5203,2365,8/29/2021,west
5204,2065,8/30/2021,north
5205,2015,8/30/2021,south
5206,2160,8/30/2021,east
5207,2300,8/30/2021,west
5208,2045,8/31/2021,north
5209,2440,8/31/2021,south
5210,2165,8/31/2021,east
5211,2180,8/31/2021,west
5212,2330,9/1/2021,north
5213,2240,9/1/2021,south
5214,2120,9/1/2021,east
5215,2495,9/1/2021,west
5216,2080,9/2/2021,north
5217,2415,9/2/2021,south
5218,2085,9/2/2021,east
5219,2400,9/2/2021,west
5220,2255,9/3/2021,north
5221,2245,9/3/2021,south
5222,2020,9/3/2021,east
5223,2270,9/3/2021,west
5224,2395,9/4/2021,north
5225,2165,9/4/2021,south
5226,2020,9/4/2021,east
5227,2135,9/4/2021,west
5228,2330,9/5/2021,north
5229,2290,9/5/2021,south
5230,2045,9/5/2021,east
5231,2255,9/5/2021,west
5232,2345,9/6/2021,north
5233,2185,9/6/2021,south
5234,2335,9/6/2021,east
5235,2300,9/6/2021,west
5236,2040,9/7/2021,north
5237,2055,9/7/2021,south
5238,2270,9/7/2021,east
5239,2335,9/7/2021,west
5240,2425,9/8/2021,north
5241,2445,9/8/2021,south
5242,2480,9/8/2021,east
5243,2480,9/8/2021,west
5244,2000,9/9/2021,north
5245,2075,9/9/2021,south
5246,2345,9/9/2021,east
5247,2245,9/9/2021,west
5248,2070,9/10/2021,north
5249,2365,9/10/2021,south
5250,2015,9/10/2021,east
5251,2375,9/10/2021,west
5252,2270,9/11/2021,north
5253,2015,9/11/2021,south
5254,2000,9/11/2021,east
5255,2295,9/11/2021,west
5256,2435,9/12/2021,north
5257,2485,9/12/2021,south
5258,2450,9/12/2021,east
5259,2205,9/12/2021,west
5260,2415,9/13/2021,north
5261,2440,9/13/2021,south
5262,2490,9/13/2021,east
5263,2415,9/13/2021,west
5264,2260,9/14/2021,north
5265,2385,9/14/2021,south
5266,2280,9/14/2021,east
5267,2210,9/14/2021,west
5268,2070,9/15/2021,north
5269,2105,9/15/2021,south
5270,2425,9/15/2021,east
5271,2265,9/15/2021,west
5272,2190,9/16/2021,north
5273,2110,9/16/2021,south
5274,2115,9/16/2021,east
5275,2455,9/16/2021,west
5276,2270,9/17/2021,north
5277,2350,9/17/2021,south
5278,2365,9/17/2021,east
5279,2270,9/17/2021,west
5280,2200,9/18/2021,north
5281,2500,9/18/2021,south
5282,2425,9/18/2021,east
5283,2290,9/18/2021,west
5284,2460,9/19/2021,north
5285,2185,9/19/2021,south
5286,2390,9/19/2021,east
5287,2175,9/19/2021,west
5288,2480,9/20/2021,north
5289,2385,9/20/2021,south
5290,2150,9/20/2021,east
5291,2225,9/20/2021,west
5292,2395,9/21/2021,north
5293,2395,9/21/2021,south
5294,2445,9/21/2021,east
5295,2295,9/21/2021,west
5296,2285,9/22/2021,north
5297,2095,9/22/2021,south
5298,2310,9/22/2021,east
5299,2120,9/22/2021,west
5300,2075,9/23/2021,north
5301,2390,9/23/2021,south
5302,2485,9/23/2021,east
5303,2475,9/23/2021,west
5304,2225,9/24/2021,north
5305,2325,9/24/2021,south
5306,2195,9/24/2021,east
5307,2410,9/24/2021,west
5308,2285,9/25/2021,north
5309,2000,9/25/2021,south
5310,2345,9/25/2021,east
5311,2400,9/25/2021,west
5312,2260,9/26/2021,north
5313,2300,9/26/2021,south
5314,2150,9/26/2021,east
5315,2200,9/26/2021,west
5316,2140,9/27/2021,north
5317,2365,9/27/2021,south
5318,2090,9/27/2021,east
5319,2115,9/27/2021,west
5320,2070,9/28/2021,north
5321,2085,9/28/2021,south
5322,2435,9/28/2021,east
5323,2115,9/28/2021,west
5324,2340,9/29/2021,north
5325,2225,9/29/2021,south
5326,2140,9/29/2021,east
5327,2240,9/29/2021,west
5328,2000,9/30/2021,north
5329,2175,9/30/2021,south
5330,2020,9/30/2021,east
5331,2425,9/30/2021,west
5332,2350,10/1/2021,north
5333,2215,10/1/2021,south
5334,2345,10/1/2021,east
5335,2360,10/1/2021,west
5336,2370,10/2/2021,north
5337,2180,10/2/2021,south
5338,2000,10/2/2021,east
5339,2235,10/2/2021,west
5340,2055,10/3/2021,north
5341,2265,10/3/2021,south
5342,2165,10/3/2021,east
5343,2165,10/3/2021,west
5344,2135,10/4/2021,north
5345,2395,10/4/2021,south
5346,2240,10/4/2021,east
5347,2295,10/4/2021,west
5348,2425,10/5/2021,north
5349,2255,10/5/2021,south
5350,2145,10/5/2021,east
5351,2000,10/5/2021,west
5352,2090,10/6/2021,north
5353,2390,10/6/2021,south
5354,2120,10/6/2021,east
5355,2405,10/6/2021,west
5356,2370,10/7/2021,north
5357,2080,10/7/2021,south
5358,2160,10/7/2021,east
5359,2270,10/7/2021,west
5360,2455,10/8/2021,north
5361,2360,10/8/2021,south
5362,2085,10/8/2021,east
5363,2045,10/8/2021,west
5364,2260,10/9/2021,north
5365,2300,10/9/2021,south
5366,2065,10/9/2021,east
5367,2025,10/9/2021,west
5368,2400,10/10/2021,north
5369,2255,10/10/2021,south
5370,2335,10/10/2021,east
5371,2460,10/10/2021,west
5372,2120,10/11/2021,north
5373,2230,10/11/2021,south
5374,2195,10/11/2021,east
5375,2205,10/11/2021,west
5376,2105,10/12/2021,north
5377,2105,10/12/2021,south
5378,2065,10/12/2021,east
5379,2005,10/12/2021,west
5380,2205,10/13/2021,north
5381,2495,10/13/2021,south
5382,2125,10/13/2021,east
5383,2410,10/13/2021,west
5384,2320,10/14/2021,north
5385,2010,10/14/2021,south
5386,2330,10/14/2021,east
5387,2275,10/14/2021,west
5388,2305,10/15/2021,north
5389,2425,10/15/2021,south
5390,2310,10/15/2021,east
5391,2090,10/15/2021,west
5392,2485,10/16/2021,north
5393,2415,10/16/2021,south
5394,2395,10/16/2021,east
5395,2090,10/16/2021,west
5396,2010,10/17/2021,north
5397,2085,10/17/2021,south
5398,2250,10/17/2021,east
5399,2450,10/17/2021,west
5400,2230,10/18/2021,north
5401,2310,10/18/2021,south
5402,2005,10/18/2021,east
5403,2025,10/18/2021,west
5404,2085,10/19/2021,north
5405,2275,10/19/2021,south
5406,2220,10/19/2021,east
5407,2395,10/19/2021,west
5408,2070,10/20/2021,north
5409,2210,10/20/2021,south
5410,2290,10/20/2021,east
5411,2380,10/20/2021,west
5412,2475,10/21/2021,north
5413,2175,10/21/2021,south
5414,2015,10/21/2021,east
5415,2115,10/21/2021,west
5416,2030,10/22/2021,north
5417,2400,10/22/2021,south
5418,2180,10/22/2021,east
5419,2345,10/22/2021,west
5420,2485,10/23/2021,north
5421,2225,10/23/2021,south
5422,2095,10/23/2021,east
5423,2350,10/23/2021,west
5424,2315,10/24/2021,north
5425,2155,10/24/2021,south
5426,2305,10/24/2021,east
5427,2250,10/24/2021,west
5428,2470,10/25/2021,north
5429,2135,10/25/2021,south
5430,2255,10/25/2021,east
5431,2270,10/25/2021,west
5432,2410,10/26/2021,north
5433,2490,10/26/2021,south
5434,2250,10/26/2021,east
5435,2220,10/26/2021,west
5436,2145,10/27/2021,north
5437,2145,10/27/2021,south
5438,2450,10/27/2021,east
5439,2090,10/27/2021,west
5440,2165,10/28/2021,north
5441,2355,10/28/2021,south
5442,2315,10/28/2021,east
5443,2300,10/28/2021,west
5444,2225,10/29/2021,north
5445,2175,10/29/2021,south
5446,2435,10/29/2021,east
5447,2035,10/29/2021,west
5448,2430,10/30/2021,north
5449,2180,10/30/2021,south
5450,2060,10/30/2021,east
5451,2470,10/30/2021,west
5452,2400,10/31/2021,north
5453,2220,10/31/2021,south
5454,2395,10/31/2021,east
5455,2120,10/31/2021,west
5456,2080,11/1/2021,north
5457,2445,11/1/2021,south
5458,2415,11/1/2021,east
5459,2355,11/1/2021,west
5460,2405,11/2/2021,north
5461,2120,11/2/2021,south
5462,2195,11/2/2021,east
5463,2025,11/2/2021,west
5464,2305,11/3/2021,north
5465,2035,11/3/2021,south
5466,2085,11/3/2021,east
5467,2285,11/3/2021,west
5468,2205,11/4/2021,north
5469,2155,11/4/2021,south
5470,2105,11/4/2021,east
5471,2085,11/4/2021,west
5472,2475,11/5/2021,north
5473,2425,11/5/2021,south
5474,2330,11/5/2021,east
5475,2205,11/5/2021,west
5476,2235,11/6/2021,north
5477,2050,11/6/2021,south
5478,2455,11/6/2021,east
5479,2065,11/6/2021,west
5480,2210,11/7/2021,north
5481,2065,11/7/2021,south
5482,2215,11/7/2021,east
5483,2275,11/7/2021,west
5484,2005,11/8/2021,north
5485,2120,11/8/2021,south
5486,2140,11/8/2021,east
5487,2260,11/8/2021,west
5488,2165,11/9/2021,north
5489,2000,11/9/2021,south
5490,2435,11/9/2021,east
5491,2250,11/9/2021,west
5492,2485,11/10/2021,north
5493,2090,11/10/2021,south
5494,2025,11/10/2021,east
5495,2365,11/10/2021,west
5496,2150,11/11/2021,north
5497,2160,11/11/2021,south
5498,2035,11/11/2021,east
5499,2445,11/11/2021,west
5500,2350,11/12/2021,north
5501,2130,11/12/2021,south
5502,2045,11/12/2021,east
5503,2490,11/12/2021,west
5504,2315,11/13/2021,north
5505,2210,11/13/2021,south
5506,2345,11/13/2021,east
5507,2285,11/13/2021,west
5508,2225,11/14/2021,north
5509,2190,11/14/2021,south
5510,2495,11/14/2021,east
5511,2485,11/14/2021,west
5512,2105,11/15/2021,north
5513,2425,11/15/2021,south
5514,2155,11/15/2021,east
5515,2495,11/15/2021,west
5516,2485,11/16/2021,north
5517,2225,11/16/2021,south
5518,2315,11/16/2021,east
5519,2300,11/16/2021,west
5520,2165,11/17/2021,north
5521,2240,11/17/2021,south
5522,2290,11/17/2021,east
5523,2025,11/17/2021,west
5524,2080,11/18/2021,north
5525,2325,11/18/2021,south
5526,2105,11/18/2021,east
5527,2245,11/18/2021,west
5528,2180,11/19/2021,north
5529,2180,11/19/2021,south
5530,2345,11/19/2021,east
5531,2435,11/19/2021,west
5532,2490,11/20/2021,north
5533,2160,11/20/2021,south
5534,2460,11/20/2021,east
5535,2040,11/20/2021,west
5536,2010,11/21/2021,north
5537,2440,11/21/2021,south
5538,2190,11/21/2021,east
5539,2365,11/21/2021,west
5540,2145,11/22/2021,north
5541,2420,11/22/2021,south
5542,2200,11/22/2021,east
5543,2075,11/22/2021,west
5544,2075,11/23/2021,north
5545,2450,11/23/2021,south
5546,2280,11/23/2021,east
5547,2220,11/23/2021,west
5548,2410,11/24/2021,north
5549,2015,11/24/2021,south
5550,2020,11/24/2021,east
5551,2060,11/24/2021,west
5552,2410,11/25/2021,north
5553,2485,11/25/2021,south
5554,2445,11/25/2021,east
5555,2285,11/25/2021,west
5556,2490,11/26/2021,north
5557,2215,11/26/2021,south
5558,2015,11/26/2021,east
5559,2070,11/26/2021,west
5560,2170,11/27/2021,north
5561,2235,11/27/2021,south
5562,2145,11/27/2021,east
5563,2370,11/27/2021,west
5564,2035,11/28/2021,north
5565,2335,11/28/2021,south
5566,2390,11/28/2021,east
5567,2500,11/28/2021,west
5568,2180,11/29/2021,north
5569,2495,11/29/2021,south
5570,2170,11/29/2021,east
5571,2275,11/29/2021,west
5572,2265,11/30/2021,north
5573,2035,11/30/2021,south
5574,2480,11/30/2021,east
5575,2390,11/30/2021,west
5576,2415,12/1/2021,north
5577,2275,12/1/2021,south
5578,2100,12/1/2021,east
5579,2105,12/1/2021,west
5580,2330,12/2/2021,north
5581,2170,12/2/2021,south
5582,2460,12/2/2021,east
5583,2200,12/2/2021,west
5584,2225,12/3/2021,north
5585,2350,12/3/2021,south
5586,2125,12/3/2021,east
5587,2245,12/3/2021,west
5588,2025,12/4/2021,north
5589,2010,12/4/2021,south
5590,2005,12/4/2021,east
5591,2455,12/4/2021,west
5592,2130,12/5/2021,north
5593,2445,12/5/2021,south
5594,2190,12/5/2021,east
5595,2265,12/5/2021,west
5596,2380,12/6/2021,north
5597,2235,12/6/2021,south
5598,2200,12/6/2021,east
5599,2200,12/6/2021,west
5600,2090,12/7/2021,north
5601,2165,12/7/2021,south
5602,2300,12/7/2021,east
5603,2400,12/7/2021,west
5604,2135,12/8/2021,north
5605,2315,12/8/2021,south
5606,2375,12/8/2021,east
5607,2080,12/8/2021,west
5608,2270,12/9/2021,north
5609,2430,12/9/2021,south
5610,2335,12/9/2021,east
5611,2065,12/9/2021,west
5612,2235,12/10/2021,north
5613,2375,12/10/2021,south
5614,2400,12/10/2021,east
5615,2305,12/10/2021,west
5616,2310,12/11/2021,north
5617,2155,12/11/2021,south
5618,2435,12/11/2021,east
5619,2165,12/11/2021,west
5620,2225,12/12/2021,north
5621,2055,12/12/2021,south
5622,2235,12/12/2021,east
5623,2295,12/12/2021,west
5624,2040,12/13/2021,north
5625,2320,12/13/2021,south
5626,2110,12/13/2021,east
5627,2180,12/13/2021,west
5628,2360,12/14/2021,north
5629,2420,12/14/2021,south
5630,2370,12/14/2021,east
5631,2335,12/14/2021,west
5632,2485,12/15/2021,north
5633,2495,12/15/2021,south
5634,2365,12/15/2021,east
5635,2155,12/15/2021,west
5636,2385,12/16/2021,north
5637,2385,12/16/2021,south
5638,2435,12/16/2021,east
5639,2290,12/16/2021,west
5640,2210,12/17/2021,north
5641,2085,12/17/2021,south
5642,2090,12/17/2021,east
5643,2370,12/17/2021,west
5644,2145,12/18/2021,north
5645,2210,12/18/2021,south
5646,2380,12/18/2021,east
5647,2455,12/18/2021,west
5648,2270,12/19/2021,north
5649,2040,12/19/2021,south
5650,2180,12/19/2021,east
5651,2500,12/19/2021,west
5652,2115,12/20/2021,north
5653,2325,12/20/2021,south
5654,2250,12/20/2021,east
5655,2180,12/20/2021,west
5656,2330,12/21/2021,north
5657,2075,12/21/2021,south
